# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      46     0.48962     0.00000     0.00000    4.035441053    3.227494865   -0.807946188
     1      46     0.46737     0.00000     0.00000    4.014334334    3.183061273   -0.831273061
     1      46     0.44511     0.00000     0.00000    3.982938301    3.145221160   -0.837717140
     1      46     0.42286     0.00000     0.00000    3.941869140    3.097755568   -0.844113573
     1      46     0.40060     0.00000     0.00000    3.894543715    3.041227472   -0.853316243
     1      46     0.37835     0.00000     0.00000    3.844481059    2.982318147   -0.862162912
     1      46     0.35609     0.00000     0.00000    3.794987866    2.925909858   -0.869078008
     1      46     0.33383     0.00000     0.00000    3.749212541    2.875298335   -0.873914206
     1      46     0.31158     0.00000     0.00000    3.710380920    2.837825630   -0.872555290
     1      46     0.28932     0.00000     0.00000    3.682075911    2.814741170   -0.867334742
     1      46     0.26707     0.00000     0.00000    3.668497886    2.815549186   -0.852948699
     1      46     0.24481     0.00000     0.00000    3.674342378    2.840933986   -0.833408393
     1      46     0.22256     0.00000     0.00000    3.703115547    2.898726900   -0.804388647
     1      46     0.20030     0.00000     0.00000    3.753602265    2.980728526   -0.772873740
     1      46     0.17804     0.00000     0.00000    3.818852532    3.079144887   -0.739707645
     1      46     0.15579     0.00000     0.00000    3.889755949    3.178024866   -0.711731083
     1      46     0.13353     0.00000     0.00000    3.957669925    3.267596142   -0.690073783
     1      46     0.11128     0.00000     0.00000    4.012560729    3.340554734   -0.672005995
     1      46     0.08902     0.00000     0.00000    4.039607246    3.383298480   -0.656308766
     1      46     0.06677     0.00000     0.00000    4.049217552    3.408178425   -0.641039126
     1      46     0.04451     0.00000     0.00000    4.071553925    3.446774246   -0.624779679
     1      46     0.02226     0.00000     0.00000    4.102634991    3.482619581   -0.620015410
     1      46     0.00000     0.00000     0.00000    4.117665167    3.496432541   -0.621232626
     1      47     0.00000     0.00000     0.00000    4.284086018    3.687542111   -0.596543907
     1      47     0.01113     0.01927     0.00000    4.268987198    3.665760245   -0.603226953
     1      47     0.02226     0.03855     0.00000    4.234412611    3.622170061   -0.612242550
     1      47     0.03338     0.05782     0.00000    4.196275279    3.564458255   -0.631817024
     1      47     0.04451     0.07710     0.00000    4.171068507    3.522615181   -0.648453326
     1      47     0.05564     0.09637     0.00000    4.189914953    3.526852274   -0.663062679
     1      47     0.06677     0.11564     0.00000    4.255366444    3.583359313   -0.672007131
     1      47     0.07789     0.13492     0.00000    4.346957370    3.669955998   -0.677001372
     1      47     0.08902     0.15419     0.00000    4.453246075    3.769117603   -0.684128472
     1      47     0.10015     0.17347     0.00000    4.567768036    3.873806499   -0.693961537
     1      47     0.11128     0.19274     0.00000    4.685829832    3.984489022   -0.701340810
     1      47     0.12241     0.21201     0.00000    4.803586952    4.096496706   -0.707090246
     1      47     0.13353     0.23129     0.00000    4.917789263    4.202512727   -0.715276536
     1      47     0.14466     0.25056     0.00000    5.025748158    4.302589179   -0.723158979
     1      47     0.15579     0.26983     0.00000    5.125404077    4.394244477   -0.731159600
     1      47     0.16692     0.28911     0.00000    5.215453132    4.477576416   -0.737876716
     1      47     0.17804     0.30838     0.00000    5.295495385    4.548692633   -0.746802752
     1      47     0.18917     0.32766     0.00000    5.366151939    4.611544239   -0.754607700
     1      47     0.20030     0.34693     0.00000    5.429081574    4.665219391   -0.763862183
     1      47     0.21143     0.36620     0.00000    5.486828240    4.715036896   -0.771791344
     1      47     0.22256     0.38548     0.00000    5.528707390    4.796737945   -0.731969445
     1      47     0.23368     0.40475     0.00000    5.546498239    4.807145693   -0.739352546
     1      47     0.24481     0.42403     0.00000    5.567027523    4.817686072   -0.749341451
     1      47     0.25594     0.44330     0.00000    5.593468432    4.835276199   -0.758192233
     1      47     0.26707     0.46257     0.00000    5.627175946    4.860881501   -0.766294445
     1      47     0.27819     0.48185     0.00000    5.667270562    4.890442230   -0.776828332
     1      47     0.28932     0.50112     0.00000    5.710771197    4.922814557   -0.787956640
     1      47     0.30045     0.52040     0.00000    5.753203649    4.957138122   -0.796065528
     1      47     0.31158     0.53967     0.00000    5.789398952    4.986927538   -0.802471414
     1      47     0.32271     0.55894     0.00000    5.814249278    5.006610300   -0.807638978
     1      47     0.33383     0.57822     0.00000    5.823332717    5.011373708   -0.811959009
     1      47     0.33940     0.56858     0.00000    5.820890747    5.011003279   -0.809887468
     1      47     0.34496     0.55894     0.00000    5.813401692    5.005796847   -0.807604845
     1      47     0.35053     0.54931     0.00000    5.800699404    4.995529494   -0.805169910
     1      47     0.35609     0.53967     0.00000    5.782725064    4.980809996   -0.801915068
     1      47     0.36165     0.53003     0.00000    5.759528587    4.963237172   -0.796291415
     1      47     0.36722     0.52040     0.00000    5.731267193    4.940862645   -0.790404548
     1      47     0.37278     0.51076     0.00000    5.698201594    4.913884651   -0.784316943
     1      47     0.37835     0.50112     0.00000    5.660688930    4.884017271   -0.776671659
     1      47     0.38391     0.49148     0.00000    5.619175218    4.851794790   -0.767380429
     1      47     0.38947     0.48185     0.00000    5.574186505    4.816348940   -0.757837564
     1      47     0.39504     0.47221     0.00000    5.526320563    4.778257605   -0.748062957
     1      47     0.40060     0.46257     0.00000    5.476240464    4.739347599   -0.736892866
     1      47     0.40616     0.45294     0.00000    5.424672472    4.699790531   -0.724881941
     1      47     0.41173     0.44330     0.00000    5.372412188    4.659916324   -0.712495864
     1      47     0.41729     0.43366     0.00000    5.320346602    4.620467495   -0.699879107
     1      47     0.42286     0.42403     0.00000    5.269509831    4.578428857   -0.691080973
     1      47     0.42842     0.41439     0.00000    5.221210889    4.540319813   -0.680891077
     1      47     0.43398     0.40475     0.00000    5.177333780    4.507917030   -0.669416751
     1      47     0.43955     0.39512     0.00000    5.141042454    4.479592177   -0.661450277
     1      47     0.44511     0.38548     0.00000    5.118230509    4.452698801   -0.665531708
     1      47     0.45068     0.37584     0.00000    5.095648156    4.389797359   -0.705850797
     1      47     0.45624     0.36620     0.00000    5.052972612    4.338016051   -0.714956561
     1      47     0.46180     0.35657     0.00000    5.102802488    4.381294167   -0.721508321
     1      47     0.46737     0.34693     0.00000    5.181981356    4.458048110   -0.723933247
     1      47     0.47293     0.33729     0.00000    5.258054197    4.531155943   -0.726898254
     1      47     0.47850     0.32766     0.00000    5.327323622    4.597724648   -0.729598973
     1      47     0.48406     0.31802     0.00000    5.386927724    4.665671529   -0.721256195
     1      47     0.48962     0.30838     0.00000    5.415601024    4.949101698   -0.466499326
     1      47     0.49519     0.29875     0.00000    5.416496551    5.012573351   -0.403923200
     1      47     0.50075     0.28911     0.00000    5.419919143    5.038781880   -0.381137263
     1      47     0.50631     0.27947     0.00000    5.416496551    5.012573351   -0.403923200
     1      47     0.51188     0.26983     0.00000    5.415601024    4.949101698   -0.466499326
     1      47     0.51744     0.26020     0.00000    5.386927724    4.665671529   -0.721256195
     1      47     0.52301     0.25056     0.00000    5.327323622    4.597724649   -0.729598973
     1      47     0.52857     0.24092     0.00000    5.258054197    4.531155943   -0.726898254
     1      47     0.53413     0.23129     0.00000    5.181981356    4.458048110   -0.723933247
     1      47     0.53970     0.22165     0.00000    5.102802488    4.381294167   -0.721508321
     1      47     0.54526     0.21201     0.00000    5.052972612    4.338016051   -0.714956561
     1      47     0.55083     0.20238     0.00000    5.095648156    4.389797359   -0.705850797
     1      47     0.55639     0.19274     0.00000    5.118230509    4.452698801   -0.665531708
     1      47     0.56195     0.18310     0.00000    5.141042454    4.479592177   -0.661450277
     1      47     0.56752     0.17347     0.00000    5.177333780    4.507917029   -0.669416751
     1      47     0.57308     0.16383     0.00000    5.221210889    4.540319812   -0.680891077
     1      47     0.57865     0.15419     0.00000    5.269509831    4.578428857   -0.691080973
     1      47     0.58421     0.14455     0.00000    5.320346602    4.620467495   -0.699879107
     1      47     0.58977     0.13492     0.00000    5.372412188    4.659916324   -0.712495864
     1      47     0.59534     0.12528     0.00000    5.424672472    4.699790531   -0.724881941
     1      47     0.60090     0.11564     0.00000    5.476240464    4.739347599   -0.736892866
     1      47     0.60646     0.10601     0.00000    5.526320563    4.778257605   -0.748062957
     1      47     0.61203     0.09637     0.00000    5.574186505    4.816348940   -0.757837564
     1      47     0.61759     0.08673     0.00000    5.619175218    4.851794790   -0.767380429
     1      47     0.62316     0.07710     0.00000    5.660688930    4.884017271   -0.776671659
     1      47     0.62872     0.06746     0.00000    5.698201594    4.913884651   -0.784316943
     1      47     0.63428     0.05782     0.00000    5.731267193    4.940862645   -0.790404548
     1      47     0.63985     0.04818     0.00000    5.759528587    4.963237172   -0.796291415
     1      47     0.64541     0.03855     0.00000    5.782725064    4.980809996   -0.801915068
     1      47     0.65098     0.02891     0.00000    5.800699404    4.995529494   -0.805169910
     1      47     0.65654     0.01927     0.00000    5.813401692    5.005796847   -0.807604845
     1      47     0.66210     0.00964     0.00000    5.820890747    5.011003279   -0.809887468
     1      47     0.66767     0.00000     0.00000    5.823332717    5.011373708   -0.811959009
     1      47     0.64541     0.00000     0.00000    5.814249189    5.006610211   -0.807638978
     1      47     0.62316     0.00000     0.00000    5.789398773    4.986927359   -0.802471414
     1      47     0.60090     0.00000     0.00000    5.753203378    4.957137850   -0.796065528
     1      47     0.57865     0.00000     0.00000    5.710770837    4.922814197   -0.787956640
     1      47     0.55639     0.00000     0.00000    5.667270119    4.890441787   -0.776828332
     1      47     0.53413     0.00000     0.00000    5.627175434    4.860880988   -0.766294446
     1      47     0.51188     0.00000     0.00000    5.593467871    4.835275638   -0.758192233
     1      47     0.48962     0.00000     0.00000    5.567026940    4.817685489   -0.749341451
     1      47     0.46737     0.00000     0.00000    5.546497663    4.807145116   -0.739352546
     1      47     0.44511     0.00000     0.00000    5.528706850    4.796737405   -0.731969445
     1      47     0.42286     0.00000     0.00000    5.486827787    4.715036443   -0.771791344
     1      47     0.40060     0.00000     0.00000    5.429081184    4.665219001   -0.763862183
     1      47     0.37835     0.00000     0.00000    5.366151629    4.611543928   -0.754607701
     1      47     0.35609     0.00000     0.00000    5.295495168    4.548692416   -0.746802752
     1      47     0.33383     0.00000     0.00000    5.215453015    4.477576299   -0.737876716
     1      47     0.31158     0.00000     0.00000    5.125404064    4.394244464   -0.731159600
     1      47     0.28932     0.00000     0.00000    5.025748250    4.302589270   -0.723158980
     1      47     0.26707     0.00000     0.00000    4.917789458    4.202512922   -0.715276536
     1      47     0.24481     0.00000     0.00000    4.803587249    4.096497002   -0.707090246
     1      47     0.22256     0.00000     0.00000    4.685830228    3.984489417   -0.701340810
     1      47     0.20030     0.00000     0.00000    4.567768530    3.873806993   -0.693961538
     1      47     0.17804     0.00000     0.00000    4.453246665    3.769118193   -0.684128472
     1      47     0.15579     0.00000     0.00000    4.346958050    3.669956679   -0.677001372
     1      47     0.13353     0.00000     0.00000    4.255367193    3.583360061   -0.672007131
     1      47     0.11128     0.00000     0.00000    4.189915659    3.526852976   -0.663062684
     1      47     0.08902     0.00000     0.00000    4.171068833    3.522615504   -0.648453329
     1      47     0.06677     0.00000     0.00000    4.196275235    3.564458199   -0.631817036
     1      47     0.04451     0.00000     0.00000    4.234412471    3.622169909   -0.612242562
     1      47     0.02226     0.00000     0.00000    4.268987115    3.665760158   -0.603226957
     1      47     0.00000     0.00000     0.00000    4.284086018    3.687542111   -0.596543907
     1      48     0.00000     0.00000     0.00000    4.284086018    3.687542111   -0.596543907
     1      48     0.01113     0.01927     0.00000    4.269451046    3.666488091   -0.602962955
     1      48     0.02226     0.03855     0.00000    4.241571997    3.631483644   -0.610088353
     1      48     0.03338     0.05782     0.00000    4.229730885    3.612559007   -0.617171878
     1      48     0.04451     0.07710     0.00000    4.253501445    3.631919774   -0.621581671
     1      48     0.05564     0.09637     0.00000    4.313725100    3.679143116   -0.634581984
     1      48     0.06677     0.11564     0.00000    4.399906584    3.756484477   -0.643422107
     1      48     0.07789     0.13492     0.00000    4.502592740    3.853322990   -0.649269750
     1      48     0.08902     0.15419     0.00000    4.615186328    3.960029093   -0.655157235
     1      48     0.10015     0.17347     0.00000    4.732720577    4.070641999   -0.662078577
     1      48     0.11128     0.19274     0.00000    4.851062054    4.183702316   -0.667359738
     1      48     0.12241     0.21201     0.00000    4.966564876    4.294944100   -0.671620777
     1      48     0.13353     0.23129     0.00000    5.075949583    4.397883904   -0.678065679
     1      48     0.14466     0.25056     0.00000    5.176304355    4.491832147   -0.684472208
     1      48     0.15579     0.26983     0.00000    5.265178714    4.573997630   -0.691181083
     1      48     0.16692     0.28911     0.00000    5.340762697    4.643883346   -0.696879351
     1      48     0.17804     0.30838     0.00000    5.402128348    4.697706982   -0.704421365
     1      48     0.18917     0.32766     0.00000    5.449478754    4.738567420   -0.710911335
     1      48     0.20030     0.34693     0.00000    5.484317934    4.765705700   -0.718612235
     1      48     0.21143     0.36620     0.00000    5.509444907    4.784358400   -0.725086507
     1      48     0.22256     0.38548     0.00000    5.542462879    4.763214602   -0.779248277
     1      48     0.23368     0.40475     0.00000    5.599028065    4.812016104   -0.787011961
     1      48     0.24481     0.42403     0.00000    5.658853053    4.862386914   -0.796466139
     1      48     0.25594     0.44330     0.00000    5.722891239    4.918341668   -0.804549571
     1      48     0.26707     0.46257     0.00000    5.790293088    4.978475535   -0.811817553
     1      48     0.27819     0.48185     0.00000    5.858395244    5.036795374   -0.821599870
     1      48     0.28932     0.50112     0.00000    5.923160836    5.090184047   -0.832976789
     1      48     0.30045     0.52040     0.00000    5.980014274    5.139977886   -0.840036388
     1      48     0.31158     0.53967     0.00000    6.024786892    5.178878222   -0.845908670
     1      48     0.32271     0.55894     0.00000    6.054052314    5.202528253   -0.851524062
     1      48     0.33383     0.57822     0.00000    6.064555261    5.207860689   -0.856694572
     1      48     0.33940     0.56858     0.00000    6.061732671    5.207575318   -0.854157353
     1      48     0.34496     0.55894     0.00000    6.053052038    5.201525981   -0.851526058
     1      48     0.35053     0.54931     0.00000    6.038279761    5.189416049   -0.848863712
     1      48     0.35609     0.53967     0.00000    6.017313904    5.172128501   -0.845185403
     1      48     0.36165     0.53003     0.00000    5.990192168    5.151941463   -0.838250705
     1      48     0.36722     0.52040     0.00000    5.957086419    5.125893245   -0.831193173
     1      48     0.37278     0.51076     0.00000    5.918289341    5.094227434   -0.824061907
     1      48     0.37835     0.50112     0.00000    5.874196226    5.058372905   -0.815823321
     1      48     0.38391     0.49148     0.00000    5.825287265    5.018990895   -0.806296370
     1      48     0.38947     0.48185     0.00000    5.772110318    4.975566479   -0.796543839
     1      48     0.39504     0.47221     0.00000    5.715266001    4.928631080   -0.786634921
     1      48     0.40060     0.46257     0.00000    5.655394851    4.879990988   -0.775403864
     1      48     0.40616     0.45294     0.00000    5.593166760    4.829869995   -0.763296765
     1      48     0.41173     0.44330     0.00000    5.529272070    4.778505154   -0.750766916
     1      48     0.41729     0.43366     0.00000    5.464413774    4.726487533   -0.737926242
     1      48     0.42286     0.42403     0.00000    5.399301497    4.669359374   -0.729942123
     1      48     0.42842     0.41439     0.00000    5.334646219    4.613294020   -0.721352199
     1      48     0.43398     0.40475     0.00000    5.271159633    4.559003950   -0.712155682
     1      48     0.43955     0.39512     0.00000    5.209564019    4.504583654   -0.704980365
     1      48     0.44511     0.38548     0.00000    5.150650225    4.445382856   -0.705267369
     1      48     0.45068     0.37584     0.00000    5.118370314    4.451183285   -0.667187029
     1      48     0.45624     0.36620     0.00000    5.147394708    4.484791714   -0.662602993
     1      48     0.46180     0.35657     0.00000    5.197714622    4.540811396   -0.656903226
     1      48     0.46737     0.34693     0.00000    5.256782216    4.599938789   -0.656843427
     1      48     0.47293     0.33729     0.00000    5.315551744    4.658586798   -0.656964946
     1      48     0.47850     0.32766     0.00000    5.367251707    4.712126873   -0.655124834
     1      48     0.48406     0.31802     0.00000    5.403483590    4.804150151   -0.599333440
     1      48     0.48962     0.30838     0.00000    5.433257275    4.757003662   -0.676253612
     1      48     0.49519     0.29875     0.00000    5.429425343    5.036218877   -0.393206466
     1      48     0.50075     0.28911     0.00000    5.419919143    5.038781880   -0.381137263
     1      48     0.50631     0.27947     0.00000    5.429425343    5.036218877   -0.393206466
     1      48     0.51188     0.26983     0.00000    5.433257275    4.757003662   -0.676253612
     1      48     0.51744     0.26020     0.00000    5.403483590    4.804150151   -0.599333440
     1      48     0.52301     0.25056     0.00000    5.367251707    4.712126873   -0.655124834
     1      48     0.52857     0.24092     0.00000    5.315551744    4.658586798   -0.656964946
     1      48     0.53413     0.23129     0.00000    5.256782216    4.599938789   -0.656843427
     1      48     0.53970     0.22165     0.00000    5.197714622    4.540811396   -0.656903226
     1      48     0.54526     0.21201     0.00000    5.147394708    4.484791714   -0.662602994
     1      48     0.55083     0.20238     0.00000    5.118370314    4.451183284   -0.667187030
     1      48     0.55639     0.19274     0.00000    5.150650225    4.445382856   -0.705267369
     1      48     0.56195     0.18310     0.00000    5.209564019    4.504583654   -0.704980365
     1      48     0.56752     0.17347     0.00000    5.271159633    4.559003950   -0.712155682
     1      48     0.57308     0.16383     0.00000    5.334646219    4.613294020   -0.721352199
     1      48     0.57865     0.15419     0.00000    5.399301497    4.669359374   -0.729942123
     1      48     0.58421     0.14455     0.00000    5.464413774    4.726487532   -0.737926242
     1      48     0.58977     0.13492     0.00000    5.529272070    4.778505154   -0.750766916
     1      48     0.59534     0.12528     0.00000    5.593166760    4.829869995   -0.763296765
     1      48     0.60090     0.11564     0.00000    5.655394851    4.879990988   -0.775403864
     1      48     0.60646     0.10601     0.00000    5.715266001    4.928631080   -0.786634921
     1      48     0.61203     0.09637     0.00000    5.772110318    4.975566479   -0.796543839
     1      48     0.61759     0.08673     0.00000    5.825287265    5.018990895   -0.806296370
     1      48     0.62316     0.07710     0.00000    5.874196226    5.058372905   -0.815823321
     1      48     0.62872     0.06746     0.00000    5.918289341    5.094227434   -0.824061907
     1      48     0.63428     0.05782     0.00000    5.957086419    5.125893245   -0.831193173
     1      48     0.63985     0.04818     0.00000    5.990192168    5.151941463   -0.838250705
     1      48     0.64541     0.03855     0.00000    6.017313904    5.172128501   -0.845185403
     1      48     0.65098     0.02891     0.00000    6.038279761    5.189416049   -0.848863712
     1      48     0.65654     0.01927     0.00000    6.053052038    5.201525981   -0.851526058
     1      48     0.66210     0.00964     0.00000    6.061732671    5.207575318   -0.854157352
     1      48     0.66767     0.00000     0.00000    6.064555261    5.207860689   -0.856694572
     1      48     0.64541     0.00000     0.00000    6.054052239    5.202528179   -0.851524061
     1      48     0.62316     0.00000     0.00000    6.024786740    5.178878070   -0.845908670
     1      48     0.60090     0.00000     0.00000    5.980014045    5.139977657   -0.840036388
     1      48     0.57865     0.00000     0.00000    5.923160535    5.090183745   -0.832976789
     1      48     0.55639     0.00000     0.00000    5.858394877    5.036795006   -0.821599871
     1      48     0.53413     0.00000     0.00000    5.790292664    4.978475111   -0.811817553
     1      48     0.51188     0.00000     0.00000    5.722890769    4.918341198   -0.804549571
     1      48     0.48962     0.00000     0.00000    5.658852554    4.862386414   -0.796466140
     1      48     0.46737     0.00000     0.00000    5.599027556    4.812015595   -0.787011961
     1      48     0.44511     0.00000     0.00000    5.542462386    4.763214109   -0.779248277
     1      48     0.42286     0.00000     0.00000    5.509444428    4.784357921   -0.725086507
     1      48     0.40060     0.00000     0.00000    5.484317536    4.765705301   -0.718612235
     1      48     0.37835     0.00000     0.00000    5.449478450    4.738567115   -0.710911335
     1      48     0.35609     0.00000     0.00000    5.402128145    4.697706779   -0.704421366
     1      48     0.33383     0.00000     0.00000    5.340762599    4.643883248   -0.696879351
     1      48     0.31158     0.00000     0.00000    5.265178718    4.573997634   -0.691181084
     1      48     0.28932     0.00000     0.00000    5.176304458    4.491832249   -0.684472209
     1      48     0.26707     0.00000     0.00000    5.075949778    4.397884098   -0.678065679
     1      48     0.24481     0.00000     0.00000    4.966565156    4.294944379   -0.671620777
     1      48     0.22256     0.00000     0.00000    4.851062409    4.183702671   -0.667359738
     1      48     0.20030     0.00000     0.00000    4.732720998    4.070642420   -0.662078578
     1      48     0.17804     0.00000     0.00000    4.615186803    3.960029568   -0.655157235
     1      48     0.15579     0.00000     0.00000    4.502593253    3.853323503   -0.649269749
     1      48     0.13353     0.00000     0.00000    4.399907110    3.756485002   -0.643422107
     1      48     0.11128     0.00000     0.00000    4.313725594    3.679143608   -0.634581986
     1      48     0.08902     0.00000     0.00000    4.253501828    3.631920156   -0.621581672
     1      48     0.06677     0.00000     0.00000    4.229731075    3.612559184   -0.617171891
     1      48     0.04451     0.00000     0.00000    4.241572042    3.631483678   -0.610088364
     1      48     0.02226     0.00000     0.00000    4.269451068    3.666488116   -0.602962952
     1      48     0.00000     0.00000     0.00000    4.284086018    3.687542111   -0.596543907
     1      49     0.00000     0.00000     0.00000    5.270087873    5.097560561   -0.172527312
     1      49     0.01113     0.01927     0.00000    5.298518361    5.111863563   -0.186654797
     1      49     0.02226     0.03855     0.00000    5.372907169    5.179970182   -0.192936986
     1      49     0.03338     0.05782     0.00000    5.472329908    5.271603421   -0.200726487
     1      49     0.04451     0.07710     0.00000    5.580622188    5.374250355   -0.206371833
     1      49     0.05564     0.09637     0.00000    5.690098471    5.479561030   -0.210537441
     1      49     0.06677     0.11564     0.00000    5.799351071    5.586334953   -0.213016117
     1      49     0.07789     0.13492     0.00000    5.909949762    5.696859518   -0.213090244
     1      49     0.08902     0.15419     0.00000    6.024134827    5.811589058   -0.212545769
     1      49     0.10015     0.17347     0.00000    6.143806602    5.932567185   -0.211239417
     1      49     0.11128     0.19274     0.00000    6.270283209    6.061416755   -0.208866454
     1      49     0.12241     0.21201     0.00000    6.404342602    6.198520165   -0.205822437
     1      49     0.13353     0.23129     0.00000    6.546315772    6.345300006   -0.201015767
     1      49     0.14466     0.25056     0.00000    6.696148381    6.500729661   -0.195418719
     1      49     0.15579     0.26983     0.00000    6.853392228    6.663927880   -0.189464349
     1      49     0.16692     0.28911     0.00000    7.017058264    6.834001868   -0.183056396
     1      49     0.17804     0.30838     0.00000    7.185092551    7.008276191   -0.176816360
     1      49     0.18917     0.32766     0.00000    7.352498799    7.179351318   -0.173147481
     1      49     0.20030     0.34693     0.00000    7.503299475    7.310045870   -0.193253605
     1      49     0.21143     0.36620     0.00000    7.580028543    7.359028328   -0.221000215
     1      49     0.22256     0.38548     0.00000    7.519475485    7.243555003   -0.275920482
     1      49     0.23368     0.40475     0.00000    7.395536023    7.082534536   -0.313001487
     1      49     0.24481     0.42403     0.00000    7.265573571    6.942143379   -0.323430192
     1      49     0.25594     0.44330     0.00000    7.145964288    6.812884102   -0.333080186
     1      49     0.26707     0.46257     0.00000    7.021950247    6.724214573   -0.297735674
     1      49     0.27819     0.48185     0.00000    6.918174575    6.615855132   -0.302319444
     1      49     0.28932     0.50112     0.00000    6.843599277    6.543176325   -0.300422952
     1      49     0.30045     0.52040     0.00000    6.804101307    6.504523415   -0.299577893
     1      49     0.31158     0.53967     0.00000    6.804068048    6.511556471   -0.292511577
     1      49     0.32271     0.55894     0.00000    6.838598305    6.573688391   -0.264909913
     1      49     0.33383     0.57822     0.00000    6.869007590    6.641082644   -0.227924946
     1      49     0.33940     0.56858     0.00000    6.856836721    6.610447243   -0.246389478
     1      49     0.34496     0.55894     0.00000    6.822520438    6.557912946   -0.264607492
     1      49     0.35053     0.54931     0.00000    6.773847295    6.490858924   -0.282988371
     1      49     0.35609     0.53967     0.00000    6.717386277    6.419459670   -0.297926607
     1      49     0.36165     0.53003     0.00000    6.656771770    6.354277798   -0.302493972
     1      49     0.36722     0.52040     0.00000    6.593885015    6.287137851   -0.306747165
     1      49     0.37278     0.51076     0.00000    6.529745324    6.219044668   -0.310700656
     1      49     0.37835     0.50112     0.00000    6.464948386    6.150803511   -0.314144875
     1      49     0.38391     0.49148     0.00000    6.399872008    6.082748705   -0.317123304
     1      49     0.38947     0.48185     0.00000    6.334776677    6.014934939   -0.319841738
     1      49     0.39504     0.47221     0.00000    6.269858259    5.947565860   -0.322292399
     1      49     0.40060     0.46257     0.00000    6.205278624    5.884275976   -0.321002648
     1      49     0.40616     0.45294     0.00000    6.141185978    5.823034856   -0.318151121
     1      49     0.41173     0.44330     0.00000    6.077730562    5.762839317   -0.314891245
     1      49     0.41729     0.43366     0.00000    6.015078402    5.703828891   -0.311249511
     1      49     0.42286     0.42403     0.00000    5.953424864    5.638131411   -0.315293453
     1      49     0.42842     0.41439     0.00000    5.893007895    5.574330649   -0.318677246
     1      49     0.43398     0.40475     0.00000    5.834121143    5.512760207   -0.321360936
     1      49     0.43955     0.39512     0.00000    5.777125918    5.454061088   -0.323064830
     1      49     0.44511     0.38548     0.00000    5.722461297    5.399301552   -0.323159745
     1      49     0.45068     0.37584     0.00000    5.670651474    5.348367831   -0.322283643
     1      49     0.45624     0.36620     0.00000    5.622311459    5.301937967   -0.320373493
     1      49     0.46180     0.35657     0.00000    5.578155443    5.250522387   -0.327633056
     1      49     0.46737     0.34693     0.00000    5.539028018    5.195864805   -0.343163213
     1      49     0.47293     0.33729     0.00000    5.506030636    5.149912737   -0.356117899
     1      49     0.47850     0.32766     0.00000    5.481065339    5.112690001   -0.368375338
     1      49     0.48406     0.31802     0.00000    5.469029745    5.031455234   -0.437574511
     1      49     0.48962     0.30838     0.00000    5.448034972    5.010706093   -0.437328879
     1      49     0.49519     0.29875     0.00000    5.468038300    4.764192954   -0.703845346
     1      49     0.50075     0.28911     0.00000    5.484834442    4.787408252   -0.697426190
     1      49     0.50631     0.27947     0.00000    5.468038300    4.764192954   -0.703845346
     1      49     0.51188     0.26983     0.00000    5.448034972    5.010706093   -0.437328879
     1      49     0.51744     0.26020     0.00000    5.469029745    5.031455234   -0.437574511
     1      49     0.52301     0.25056     0.00000    5.481065339    5.112690001   -0.368375338
     1      49     0.52857     0.24092     0.00000    5.506030636    5.149912737   -0.356117899
     1      49     0.53413     0.23129     0.00000    5.539028018    5.195864805   -0.343163213
     1      49     0.53970     0.22165     0.00000    5.578155443    5.250522387   -0.327633056
     1      49     0.54526     0.21201     0.00000    5.622311459    5.301937967   -0.320373493
     1      49     0.55083     0.20238     0.00000    5.670651474    5.348367831   -0.322283643
     1      49     0.55639     0.19274     0.00000    5.722461297    5.399301552   -0.323159745
     1      49     0.56195     0.18310     0.00000    5.777125918    5.454061088   -0.323064830
     1      49     0.56752     0.17347     0.00000    5.834121143    5.512760207   -0.321360936
     1      49     0.57308     0.16383     0.00000    5.893007895    5.574330649   -0.318677246
     1      49     0.57865     0.15419     0.00000    5.953424864    5.638131411   -0.315293453
     1      49     0.58421     0.14455     0.00000    6.015078402    5.703828891   -0.311249511
     1      49     0.58977     0.13492     0.00000    6.077730562    5.762839317   -0.314891245
     1      49     0.59534     0.12528     0.00000    6.141185978    5.823034856   -0.318151121
     1      49     0.60090     0.11564     0.00000    6.205278624    5.884275976   -0.321002648
     1      49     0.60646     0.10601     0.00000    6.269858259    5.947565860   -0.322292399
     1      49     0.61203     0.09637     0.00000    6.334776677    6.014934939   -0.319841738
     1      49     0.61759     0.08673     0.00000    6.399872008    6.082748705   -0.317123304
     1      49     0.62316     0.07710     0.00000    6.464948386    6.150803511   -0.314144875
     1      49     0.62872     0.06746     0.00000    6.529745324    6.219044668   -0.310700656
     1      49     0.63428     0.05782     0.00000    6.593885015    6.287137851   -0.306747165
     1      49     0.63985     0.04818     0.00000    6.656771770    6.354277798   -0.302493972
     1      49     0.64541     0.03855     0.00000    6.717386277    6.419459670   -0.297926607
     1      49     0.65098     0.02891     0.00000    6.773847295    6.490858925   -0.282988370
     1      49     0.65654     0.01927     0.00000    6.822520438    6.557912948   -0.264607490
     1      49     0.66210     0.00964     0.00000    6.856836721    6.610447245   -0.246389477
     1      49     0.66767     0.00000     0.00000    6.869007590    6.641082643   -0.227924948
     1      49     0.64541     0.00000     0.00000    6.838599269    6.573689379   -0.264909890
